;Anio;Trimestre;Mbps (Media de bajada);id_provincia
833;2014;2;3,4724840645935795;18
834;2014;2;3,5041044810417468;19
835;2014;2;3,3181516601634393;20
836;2014;2;3,3116910410979234;21
837;2014;2;3,0697509211495944;22
838;2014;2;3,470095986812908;23
839;2014;2;3,34994476711167;24
840;2014;1;3,7331327999829305;1
841;2014;1;4,024081510870217;2
842;2014;1;2,8027344007923407;3
843;2014;1;3,2558373037444444;4
844;2014;1;3,1759166751464583;5
845;2014;1;3,3874045815248133;7
846;2014;1;3,2186250823491607;6
847;2014;1;3,1672900899827185;8
848;2014;1;2,5737292109196757;9
849;2014;1;2,690263349406857;10
850;2014;1;2,64721042446136;11
851;2014;1;2,964740372987079;12
852;2014;1;3,5026805565551156;13
853;2014;1;3,403126267679909;14
854;2014;1;3,5493016508254125;15
855;2014;1;3,353796318189495;16
856;2014;1;3,3009019792545207;17
857;2014;1;3,4691384597491712;18
858;2014;1;3,5028153221310823;19
859;2014;1;3,315991479820628;20
860;2014;1;3,1474068452786788;21
861;2014;1;2,9494717214992052;22
862;2014;1;3,446887937323564;23
863;2014;1;3,208341823551126;24
